book_id,genres 
16158563,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal'"
1097,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
1629601,"'young-adult', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
426025,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance', 'young-adult'"
961831,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
961833,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
6087756,"'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction', 'romance'"
248596,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
295,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
140097,"'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult'"
291,"'poetry', 'romance', 'non-fiction', 'fiction', 'fantasy', 'paranormal'"
11594257,"'young-adult', 'romance', 'fantasy', 'paranormal', 'fiction'"
214332,'non-fiction'
16076787,"'fiction', 'mystery', 'thriller', 'crime'"
116012,"'romance', 'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
896623,"'romance', 'history', 'historical fiction', 'biography', 'fiction'"
896622,"'romance', 'history', 'historical fiction', 'biography', 'fiction'"
6202342,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
103983,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'children', 'fantasy', 'paranormal'"
7171876,"'young-adult', 'poetry', 'fiction', 'romance'"
13517455,"'young-adult', 'fiction', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
10959277,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
99107,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
257845,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'mystery', 'thriller', 'crime'"
27297,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
25663717,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
16045140,"'fiction', 'romance'"
6642715,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'poetry'"
333867,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
25295,"'fantasy', 'paranormal', 'fiction'"
13588394,"'non-fiction', 'history', 'historical fiction', 'biography'"
18339630,'fiction'
22028,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
7141642,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
17212231,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
1191,"'non-fiction', 'fiction'"
16074748,"'fiction', 'children', 'romance', 'comics', 'graphic', 'young-adult'"
23232,"'young-adult', 'poetry', 'fiction', 'romance'"
23675858,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance', 'young-adult'"
7967299,"'fantasy', 'paranormal', 'non-fiction', 'young-adult', 'romance', 'fiction'"
13505130,"'mystery', 'thriller', 'crime', 'fiction'"
41704,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
41707,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'comics', 'graphic'"
41701,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
18490,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
64895,"'history', 'historical fiction', 'biography', 'non-fiction'"
7519472,"'fantasy', 'paranormal', 'romance', 'fiction'"
25179,"'comics', 'graphic', 'fiction', 'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
8857310,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
85310,"'mystery', 'thriller', 'crime', 'fiction'"
9677870,"'children', 'fiction', 'non-fiction'"
105578,"'fiction', 'romance', 'young-adult', 'mystery', 'thriller', 'crime'"
105576,"'fiction', 'romance', 'young-adult', 'non-fiction'"
105574,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
7405450,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
5168517,"'young-adult', 'romance', 'fiction'"
1470232,"'fiction', 'romance', 'mystery', 'thriller', 'crime'"
207034,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
7572,"'fiction', 'fantasy', 'paranormal', 'romance'"
7579,'non-fiction'
929782,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'young-adult'"
4769651,"'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'children', 'young-adult', 'romance'"
80660,"'fiction', 'mystery', 'thriller', 'crime'"
7911,"'children', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography'"
27362503,"'romance', 'fiction', 'young-adult'"
78418,"'fiction', 'young-adult', 'children', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
5161066,"'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'young-adult'"
10874177,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
21027,"'non-fiction', 'fiction', 'history', 'historical fiction', 'biography'"
21025,'non-fiction'
8677937,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
1923820,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'fantasy', 'paranormal', 'poetry', 'romance'"
18765,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
10816297,"'fiction', 'mystery', 'thriller', 'crime'"
43339,"'mystery', 'thriller', 'crime', 'fiction', 'romance', 'children'"
115076,"'fiction', 'romance'"
64948,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance'"
9876989,"'fantasy', 'paranormal', 'comics', 'graphic', 'young-adult', 'fiction'"
295305,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'children', 'young-adult', 'mystery', 'thriller', 'crime'"
693172,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance'"
14142,"'non-fiction', 'romance'"
19793,'non-fiction'
9415951,"'young-adult', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction'"
6617185,"'non-fiction', 'history', 'historical fiction', 'biography'"
30271,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
30274,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
126507,"'mystery', 'thriller', 'crime', 'fiction'"
33449,'non-fiction'
33443,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
5472,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'history', 'historical fiction', 'biography'"
5470,"'fiction', 'fantasy', 'paranormal', 'young-adult'"
7841677,"'non-fiction', 'history', 'historical fiction', 'biography'"
1774836,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
6261961,"'fiction', 'romance', 'young-adult', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
15799151,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
2210921,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
13151129,"'fiction', 'fantasy', 'paranormal', 'young-adult'"
7948230,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
7091370,"'young-adult', 'fiction', 'romance'"
6820,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
6344423,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
400354,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'comics', 'graphic', 'young-adult'"
68985,'non-fiction'
10365,"'fiction', 'young-adult', 'children', 'history', 'historical fiction', 'biography'"
1258121,"'fiction', 'children', 'young-adult'"
102324,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction'"
19687,"'fiction', 'mystery', 'thriller', 'crime'"
22686,"'fiction', 'romance'"
6045456,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
21433251,"'comics', 'graphic', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
7825557,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
384597,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal', 'poetry'"
27239265,"'mystery', 'thriller', 'crime', 'fiction'"
1173576,"'non-fiction', 'mystery', 'thriller', 'crime'"
18752959,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children'"
7148256,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
27170141,"'non-fiction', 'history', 'historical fiction', 'biography'"
295649,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance', 'fantasy', 'paranormal', 'children'"
17926775,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
23164983,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance', 'children'"
16256,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
586516,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic', 'fiction'"
89399,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
1233478,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
817199,"'romance', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction'"
38548,"'fantasy', 'paranormal', 'romance', 'fiction'"
7494,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
2954411,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
6688087,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
13586707,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
76334,'non-fiction'
2442,"'fantasy', 'paranormal', 'fiction', 'comics', 'graphic', 'young-adult'"
761575,"'fiction', 'fantasy', 'paranormal'"
15808287,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
59830,"'romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
59836,"'romance', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult'"
4134071,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
227265,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'non-fiction'"
13448656,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
25711641,"'romance', 'mystery', 'thriller', 'crime', 'fiction'"
2802316,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
49353,"'mystery', 'thriller', 'crime', 'fiction'"
49350,"'mystery', 'thriller', 'crime', 'fiction'"
6628,"'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'comics', 'graphic', 'young-adult'"
11553,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult', 'history', 'historical fiction', 'biography', 'children'"
11557,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
824062,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic', 'fiction', 'young-adult'"
10866624,"'young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction'"
7324659,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'fiction'"
13628209,"'romance', 'young-adult', 'fiction'"
6692041,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
4934,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
264778,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'romance', 'comics', 'graphic'"
22749539,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'young-adult', 'children', 'mystery', 'thriller', 'crime'"
19156898,"'fiction', 'fantasy', 'paranormal', 'children', 'young-adult'"
7894870,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'children', 'young-adult'"
23587984,"'romance', 'young-adult', 'fiction'"
17977,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
9815702,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
4505161,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography'"
9634967,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'young-adult'"
7981,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
29059,"'fiction', 'mystery', 'thriller', 'crime'"
10161216,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
9545064,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'young-adult'"
90192,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance', 'fantasy', 'paranormal'"
11389875,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
6686101,"'fiction', 'young-adult', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
348564,"'children', 'fantasy', 'paranormal', 'fiction', 'young-adult'"
6917952,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
107664,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'children'"
12867423,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
40313,"'romance', 'mystery', 'thriller', 'crime', 'fiction'"
106076,"'comics', 'graphic', 'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
773951,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
7090785,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'romance', 'young-adult'"
16031620,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
18667817,"'mystery', 'thriller', 'crime', 'fiction'"
920780,"'children', 'fiction', 'fantasy', 'paranormal'"
11940384,"'mystery', 'thriller', 'crime', 'fiction'"
304079,"'poetry', 'non-fiction', 'fiction'"
822989,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult', 'children'"
89370,"'non-fiction', 'fiction', 'fantasy', 'paranormal'"
347698,"'fiction', 'history', 'historical fiction', 'biography'"
22544024,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
386187,"'non-fiction', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
7905092,'fiction'
84133,"'fantasy', 'paranormal', 'romance', 'fiction'"
84132,"'fantasy', 'paranormal', 'romance', 'fiction'"
5292173,"'fiction', 'fantasy', 'paranormal'"
9961796,"'young-adult', 'romance', 'fiction'"
78411,"'fiction', 'children', 'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime'"
6585201,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
